Cluster ID,Company Names
6000,foodlink f&b holdings
6001,"gartner, gartner, gartner, gartner"
6002,girnar care
6003,g10x
6004,bounce
6005,embitel technologies
6006,manipal healthmap
6007,amazon pay
6008,ozonegroup
6009,competent automobiles
6010,sipl
6011,forever new
6012,toll group
6013,analytix business solutions
6014,celon laboratories
6015,"agio pharmaceuticals, agios pharmaceuticals, agios pharmaceuticals"
6016,chirayu medical college & hospital
6017,rajagiri hospital
6018,rossell techsys
6019,"kddl, kddi, kddi, kddi corp, kddi, kddi corp, kddi corporation"
6020,p n gadgil jewellers
6021,"mrc logistics, mrc logistics"
6022,ind-sphinx precision
6023,ab mauri india
6024,"jewelex india, jewelex india"
6025,m k agro tech
6026,american institute of pathology andlaboratory sciences
6027,frigerio conserva allana
6028,"stanadyne india, stanadyne india"
6029,"hyatt place, hyatt place, hyatt"
6030,"ultimate flexipack, ultimate flexipack"
6031,pavit ceramics ( p)
6032,diverse lynx
6033,o2 spa
6034,clp india
6035,urbanpro
6036,"suntec business solutions, sun business solutions"
6037,stj electronics
6038,rentomojo
6039,"excel industries, excel industries"
6040,homeocare international
6041,ms education academy
6042,modi naturals
6043,"united industries, united industrial corporation, united industrial corp ltd, united industrial corporation"
6044,talent corner hr services
6045,ditech process solutions
6046,"dcm engineering, dcm engineering"
6047,"r.k.industries, r.k.industries"
6048,"harbinger systems, harbinger systems"
6049,tech2globe
6050,elite powertech
6051,go fashion
6052,mercurius advisory services
6053,layam flexi solutions
6054,sunbeam school
6055,mehin
6056,narayana superspeciality hospital
6057,dhatsol it solutions
6058,seg automotive
6059,emblix solutions
6060,tata lockheed martin aerostructures
6061,urjanet energy solutions
6062,fangs technology
6063,db engineering & consulting
6064,computer technologies
6065,birla cellulose
6066,mpokket
6067,cyntexa
6068,toppscholars
6069,exclusã­fe technosoft
6070,ishan netsol
6071,"brane enterprises, brane enterprises careers"
6072,newt global
6073,matrix clothing
6074,tema india
6075,isolux corsan
6076,ardex endura
6077,tata realty and infrastructure
6078,"motorola, motorola, motorola solutions, motorola solutions, inc., motorola solutions, motorola solutions inc, motorola solutions"
6079,teach for india
6080,creativelipi webtech
6081,"petronet lng, petronet lng, petronet lng, petronet lng ltd, petronet lng"
6082,"reliance broadcast network, reliance broadcast network"
6083,srinsoft technologies
6084,hawa valves
6085,maven wave partners
6086,"any graphics, any graphics"
6087,naari pharma
6088,strata geosystems
6089,"intelizign engineering services, intelizign engineering services"
6090,"krishi rasayan exports, krishi rasayan exports"
6091,saifee hospital
6092,sap ariba
6093,marwadi shares & finance
6094,"willowood crop sciences, willowood crop sciences"
6095,solv
6096,"flovel energy, flovel energy"
6097,rtech group
6098,taj lands end mumbai
6099,karuna management services
6100,"kapston facilities management, kapston facilities management ltd"
6101,lbf travel
6102,hellmann worldwide logistics
6103,"sri balaji action medical institute, sri balaji action medical institute"
6104,integrated cleanroom technologies
6105,"petroleum development oman, petroleum development oman"
6106,"modern business solutions, modern business solutions"
6107,actis technologies
6108,same deutz-fahr
6109,elevate services
6110,"mahaonline, mahaonline"
6111,born commerce
6112,bhashyam educational institutions
6113,lanarsy infra
6114,cms securitas
6115,corrival corporate consultants
6116,"kuantum papers, kuantum papers"
6117,sumeru software solutions
6118,"expedien esolutions, expedien esolutions"
6119,yeshshree press comps
6120,"home-revise education pvt.ltd, home-revise education pvt.ltd"
6121,"ams comtel bpms, ams comtel bpms"
6122,vserve ebusiness solutions
6123,moreish food
6124,shaze luxury retail
6125,zacks research
6126,string real estate information services
6127,people prime worldwide
6128,mobineers info systems
6129,fis solutions software
6130,metal power analytical
6131,national steel & agro industries
6132,"finolex plasson industries, finolex industries"
6133,indiana gratings
6134,clr facility services
6135,radiant enterprise
6136,northcorp software
6137,kohler power
6138,dr shroff charity eye hospital
6139,"first quantum minerals, first quantum minerals, first quantum minerals ltd., first quantum minerals, first quantum minerals ltd, first quantum minerals"
6140,utility projects and services
6141,"maybright ventures private limited, kolkata"
6142,ao smith india water products
6143,jpm industries
6144,vaidik eduservices
6145,lomos archilabs
6146,"poonawalla housing finance, poonawalla finance"
6147,adfactors pr
6148,ananda group
6149,"groupe seb, seb sa, seb group, groupe seb sa, seb sa"
6150,ginger webs
6151,enser communications
6152,pathpartner technology
6153,adhaan solutions
6154,numero uno clothing
6155,dhanlaxmi bank
6156,"avon beauty products, avon products"
6157,presidency university
6158,marc laboratories
6159,abu dhabi oil refining company
6160,st. thomas school
6161,truweight wellness
6162,sgb
6163,godrej tyson food
6164,deccan iservices
6165,a.t.e. enterprises
6166,soctronics technologies
6167,rds project
6168,satyesh brinechem
6169,ats services
6170,birla precision technologies
6171,skets studio
6172,sicagen
6173,absotherm facility management
6174,sevenmentor
6175,jsw ispat steel
6176,gspl
6177,ajeet seeds
6178,mdeverywhere india
6179,"dura automotive, dura automotive holdings u.k., ltd, dura automotive systems, llc, dura automotive holdings u.k., ltd, dura automotive systems, llc"
6180,dachser
6181,walking tree
6182,yethi consulting
6183,akshara enterprises
6184,eurolife healthcare
6185,trayee business solutions
6186,shahnaz husain group of companies
6187,breach candy hospital trust
6188,tirupati group
6189,regalo kitchens
6190,gujarat enviro protection & infrastructure
6191,soothe healthcare
6192,revv
6193,caliber technologies
6194,eben telecom
6195,dollar industries
6196,"gillette, gillette, gillette india"
6197,mansukh securities & finance
6198,livedigital marketing solutions
6199,zunroof tech
6200,pioneer e solutions
6201,ls automotive india
6202,hcg manavata cancer centre
6203,wellness forever lifestyle chemist
6204,ambit collective
6205,captain fresh
6206,ebixcash global services
6207,theorem incorporation
6208,l&t minerals & metals
6209,rws moravia
6210,centurion software solutions
6211,crown solutions
6212,"bentley systems, bentley systems, incorporated, bentley systems inc"
6213,vinove software & services
6214,spec india
6215,hughes communications
6216,icomm tele
6217,kingdom of dreams
6218,bsf
6219,tetrasoft
6220,omega elevators
6221,beckman coulter
6222,"aargee staffing services, aargee staffing services"
6223,"palsons derma, palsons derma"
6224,saviance technologies
6225,"ncl alltek & seccolor, ncl alltek & seccolor"
6226,inube software solutions
6227,"pai international electronics, pai international electronics"
6228,red chief
6229,"geltec, geltec"
6230,"pioneer wincon, pioneer wincon"
6231,"astute corporate services, astute corporate services"
6232,binani cement
6233,psri hospital
6234,"adani transmission, adani transmission, adani transmission, adani transmission ltd, adani transmissions"
6235,khansaheb civil engineering llc
6236,som distilleries & breweries
6237,satnam global infra projects
6238,siemens building technologies
6239,thinkpalm technologies
6240,tatsuno india
6241,"youtube, youtube"
6242,alghanim industries
6243,metro shoes
6244,bss microfinance
6245,sovereign health
6246,dar al riyadh consultants
6247,everest blowers
6248,"enpro industries, enpro industries, enpro industries inc, enpro industries"
6249,falcon force
6250,brunel
6251,bgs global hospital
6252,cosmo infrasolutions
6253,vandana global
6254,gulshan polyols
6255,sridevi tool engineers
6256,uni klinger
6257,rajapushpa properties
6258,genworks health
6259,gsp power projects
6260,20cube logistics
6261,hbk contracting company wll
6262,international crops research institute for the semi-arid tropics
6263,baggit
6264,devgiri forgings
6265,all time plastics
6266,dcdc kidney care
6267,orient fashions
6268,qd-sbg construction
6269,augustus healthcare solutions
6270,intellect bizware services
6271,energo engineering projects
6272,milltec machinery pvt ltd bangalore
6273,go mo group ab
6274,ummeed housing finance
6275,meenakshi mission hospital & research centre
6276,tracks and towers infratech
6277,infovision labs
6278,dr. willmar schwabe india
6279,arkad engineering and construction co.
6280,national skill development corporation
6281,girnarsoft automobiles
6282,baazar kolkata
6283,msc technology india
6284,emeritus institute of management
6285,venus home appliances
6286,"posco, posco, posco, posco, posco, posco"
6287,jayanita exports
6288,"veolia, veolia, veolia"
6289,the new indian express
6290,snowcem paints
6291,"volvo buses, volvo buses"
6292,"leadsquared, leadsquared, leadsquared, leadsquared"
6293,"rio tinto, rio tinto, rio tinto, rio tinto, rio tinto, rio tinto, rio tinto group"
6294,express kcs
6295,firepro systems
6296,glen appliances
6297,asia motor works
6298,globeground india
6299,"kewal kiran clothing, kewal kiran clothing"
6300,"blue dart aviation, blue dart aviation"
6301,jumbo electronics
6302,smartstream technologies
6303,nitor infotech
6304,nic
6305,shree technocrat communication systems
6306,eye q vision
6307,bharat bpo services
6308,tamilnad mercantile bank
6309,hind rectifiers
6310,corpone staffing solutions
6311,"simpolo vitrified, simpolo vitrified"
6312,"way2online interactive, way2online interactive"
6313,"ksk mahanadi power company, ksk mahanadi power company"
6314,"ayesa, ayesa"
6315,unison pharmaceuticals
6316,"brihanmumbai electric supply and transport, brihanmumbai electric supply and transport"
6317,jawed habib hair & beauty
6318,"artson engineering, artson engineering"
6319,"eskag pharma, eskag pharma"
6320,"aqualite india, aqualite india"
6321,dish infra services
6322,"ramdev food products, ramdev food products"
6323,"thinksynq solutions, thinksynq solutions"
6324,best koki automotive
